premise	hypothesis	label	opus	prompt	verbalized
Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.	Daa’imman mana barumsaa duraa akkamitti fakkeessuun akka danda'amu barachuuf gargaarsa hamma kanaa isaan hin barbaachisu.	entailment	"[textblock(text='deebiin sirrii ta\'e ""true"" dha.\n\nyaadni ka\'e kun daa\'imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan jechuun ibsa. daa\'imman akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan, gargaarsa hamma guddaa hin barbaadan jechuudha. kanaafuu, daa\'imman mana barumsaa duraa akkamitti fakkeessuun akka danda\'amu barachuuf gargaarsa hamma kanaa isaan hin barbaachisu kan jedhu deebii ""true"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.\nQuestion: Daa’imman mana barumsaa duraa akkamitti fakkeessuun akka danda'amu barachuuf gargaarsa hamma kanaa isaan hin barbaachisu. True, False, or Neither?\nAnswer:""}]}]"	entailment
Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.	Daa’imman mana barumsaa duraa dandeettii moodeela iddoo barbaachisaa ta’e kan ofuma isaaniitiin hibboo qabachuu danda’an hin qaban.	neutral	"[textblock(text='deebiin gaaffii kanaaf ""neither"" ta\'a. sababni isaas:\n\nkanarraa kan ka\'e, daa\'imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan jechuun sirrii miti. tapha fakkeessaan barsiisuu yeroo tokko tokko barbaachisaa ta\'a. garuu, daa\'imman dandeettii moodeela iddoo barbaachisaa ta\'e kan ofuma isaaniitiin hibboo qabachuu danda\'u hin qaban jechuun sirrii miti. daa\'imman mana barumsaa duraa dandeettii moodeela iddoo barbaachisaa ta\'e kan ofuma isaaniitiin hibboo qabachuu danda\'u qabaachuu ni danda\'u. kanaafuu deebiin gaaffii kanaa ""true"" ykn ""false"" ta\'uu hin dandeenye. deebiin sirrii ""neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.\nQuestion: Daa’imman mana barumsaa duraa dandeettii moodeela iddoo barbaachisaa ta’e kan ofuma isaaniitiin hibboo qabachuu danda’an hin qaban. True, False, or Neither?\nAnswer:'}]}]	neutral
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.	Yaadannoowwan waa’ee yaada kanaa sanadoota dabalataa hedduu keessatti galmaa’aniiru.	neutral	"[textblock(text='neither. yaanni bilisummaa fi walqixxummaa namoonni hundi walqixa uumaman jedhu yaada haaraa miti. garuu, deebiin ""neither"" jechuun sirriidha sababni isaas, keeyyanni yaada kana waa\'ee ibsu sanadoota dabalataa hedduu keessatti galmaa\'uu isaa mirkaneessuuf ragaan gahaan hin kennameef. yaanni kun seenaa dheeraaf yaada namoonni hedduun itti amanan ta\'us, sanadoota muraasa keessatti qofa ibsamuu danda\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': '[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.\nQuestion: Yaadannoowwan waa’ee yaada kanaa sanadoota dabalataa hedduu keessatti galmaa’aniiru. True, False, or Neither?\nAnswer:'}]}]	neutral
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.	Namoonni tokko tokko namoonni hundi wal qixa jedhanii amanu turan.	entailment	"[textblock(text='true.\n\nkeeyyanni ""yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture"" jedhu irraa waan hubatamu. kunis yaada namoonni tokko tokko namoonni hundi wal qixa jedhanii amanu turan kan jedhu cimsuuf ni gargaara.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': '[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.\nQuestion: Namoonni tokko tokko namoonni hundi wal qixa jedhanii amanu turan. True, False, or Neither?\nAnswer:'}]}]	entailment
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.	Sabni kun kan hundeeffame namoonni tokko tokko uumamaan warra kaan caala amantii jedhu irratti.	contradiction	"[textblock(text=""false.\n\nsabni kun bilisummaa keessatti kan ulfaa'ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture. kanaafuu, sabni kun kan hundeeffame yaada namoonni tokko tokko uumamaan warra kaan caala jedhu irratti miti. inumaa, yaada namoonni hundi walqixa uumaman jedhu irratti kan hundeeffame dha."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': '[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.\nQuestion: Sabni kun kan hundeeffame namoonni tokko tokko uumamaan warra kaan caala amantii jedhu irratti. True, False, or Neither?\nAnswer:'}]}]	contradiction
Caalaatti isa faarsuun qabaa?	Kufaatiilee isaa kanaan isa mo'achuu akkan qabu mirkanaa'aa dha.	contradiction	"[textblock(text=""neither.\n\nkufaatiilee isaa kanaan isa mo'achuu akkan qabu mirkanaa'aa miti. namni tokko kufaatii isaa irraa barachuufi of fooyya'uu qaba malee, kufaatii isaatiin of faarsuun ykn of salphisuun sirrii miti. kanaafuu, kufaatiilee keenya irraa barachuudhaan, jabinaalee keenya irratti hojjachuun barbaachisaadha."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Caalaatti isa faarsuun qabaa?\nQuestion: Kufaatiilee isaa kanaan isa mo'achuu akkan qabu mirkanaa'aa dha. True, False, or Neither?\nAnswer:""}]}]"	neutral
Caalaatti isa faarsuun qabaa?	Dinqisiifannaa dabalataa narraa akka isa barbaachisu yaadaa jira.	entailment	"[textblock(text=""neither.\n\nkeeyyanni gaaffii kana deebisuu hin dandeenye. sababni isaas, gaaffiin kun kan ibsu yoo namni tokko nama biraa faarsu, namni sun dinqisiifannaa dabalataa akka barbaadu yaada jiraachuu fi dhiisuu ta'uu isaa adda baasuu hin dandeenye. kana jechuun deebiin gaaffii kanaa 'dhugaa' ykn 'soba' ta'uu isaa murteessuu hin danda'amu. haaluma jiruun, namoonni garaagarummaa isaanii qaban waan ta'eef, yaanni isaaniis nama irraa gara namaatti garaagarummaa qabaachuu danda'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Caalaatti isa faarsuun qabaa?\nQuestion: Dinqisiifannaa dabalataa narraa akka isa barbaachisu yaadaa jira. True, False, or Neither?\nAnswer:'}]}]	neutral
Caalaatti isa faarsuun qabaa?	Gahumsa piyaanoo isaatiin caalaatti isa faarsuun qabaa?	neutral	"[textblock(text='neither.\n\ngaaffiin kun deebii ifa ta\'e hin qabu. namni tokko gahumsa piyaanoo isaatiin faarfamuu qaba moo hin qabu kan jedhu yaada dhuunfaa irratti kan hundaa\'e waan ta\'eef, deebiin ""dhugaa"" ykn ""soba"" jedhamu hin jiru. kanaafuu deebiin gaaffii kanaaf ""neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Caalaatti isa faarsuun qabaa?\nQuestion: Gahumsa piyaanoo isaatiin caalaatti isa faarsuun qabaa? True, False, or Neither?\nAnswer:'}]}]	neutral
Yaad-rimeewwaan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda’a.	Yaad-rimeewwan ispiin neetworkii ijaaruuf kallattiiwwan biroo fayyadamuun ni danda’ama.	entailment	"[textblock(text='true.\n\nyaad-rimeewwan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda\'u jechuun, kallattiiwwan biroo fayyadamuunis ni danda\'ama jechuu dha. kanaafuu, deebiin ""true"" ta\'a.\n\nyaad-rimeewwan ispiin neetworkii ijaaruuf kallattiiwwan hedduu jiru. fakkeenyaaf:\n- kallattii walitti hidhaa (connection-oriented)\n- kallattii ergaa (message-oriented) \n- kallattii tajaajila (service-oriented)\n- kallattii qabeenya (resource-oriented)\n\nkanaafuu, yaad-rimeen ispiin neetworkii tokko kallattiiwwan kana keessaa isa kamiyyuu fayyadamuun ijaaramuu danda\'a. kallattiin filatamu irratti hundaa\'uun yaad-rimichi haala adda ta\'een ijaarama.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yaad-rimeewwaan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda’a.\nQuestion: Yaad-rimeewwan ispiin neetworkii ijaaruuf kallattiiwwan biroo fayyadamuun ni danda’ama. True, False, or Neither?\nAnswer:'}]}]	entailment
Yaad-rimeewwaan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda’a.	Neetworkiin ispiin teeknooloojiiwwan kuusaa odeeffannoof baay’ee faayidaa qaba.	neutral	"[textblock(text=""true.\n\nneetworkiin ispiin teeknooloojiiwwan kuusaa odeeffannoof baay'ee faayidaa qaba. sababni isaas:\n\n1. neetworkiin ispiin odeeffannoo hedduu bakka tokkotti kuusuu fi argachuu danda'a. kana jechuun odeeffannoo barbaachisaa ta'e yeroo gabaabaa keessatti argachuu danda'a.\n\n2. neetworkiin ispiin odeeffannoo irra deebiin fayyadamuuf carraa kenna. fkn odeeffannoo duraanii haaromsuu ykn fooyya'iinsa irratti hojjechuu ni danda'ama. \n\n3. neetworkiin ispiin odeeffannoo nageenya qabu uumuuf gargaara. odeeffannoon kuusame eenyuyyuu argachuu hin danda'u, hayyama qofaaf saaxilama.\n\n4. neetworkiin ispiin odeeffannoo backup gochuuf fayyada. odeeffannoon kuusame yoo badee haaromsuuf salphaa ta'a.\n\nwaan kana ta'eef, neetworkiin ispiin teeknooloojiiwwan kuusaa odeeffannoof baay'ee faayidaa akka qabu hubatamee jira."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yaad-rimeewwaan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda’a.\nQuestion: Neetworkiin ispiin teeknooloojiiwwan kuusaa odeeffannoof baay’ee faayidaa qaba. True, False, or Neither?\nAnswer:'}]}]	entailment
Yaad-rimeewwaan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda’a.	Neetworkiin ispiin kallattii adda addaatiin tilmaamamuu hin danda’u.	contradiction	"[textblock(text='false.\n\nyaadni ""yaad-rimeewwaan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda\'a"" jedhu sirrii dha. kanaafuu, yaadni ""neetworkiin ispiin kallattii adda addaatiin tilmaamamuu hin danda\'u"" jedhu dogoggora. neetworkiin ispiin kallattii adda addaatiin tilmaamamuu ni danda\'a. kanaaf deebiin ""false"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yaad-rimeewwaan ispiin neetworkii kallattii adda addaatiin ijaaramuu danda’a.\nQuestion: Neetworkiin ispiin kallattii adda addaatiin tilmaamamuu hin danda’u. True, False, or Neither?\nAnswer:'}]}]	contradiction
(Sodaadhaan) Lakki lakki akka ati duutu hin barbaadu!	Akka ati duutu hin barbaadu!	entailment	"[textblock(text='lakki, ani du\'uu hin barbaadu jechuun dubbii kana keessatti dhugaa dha. kanaafuu deebiin ""true"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': '(Sodaadhaan) Lakki lakki akka ati duutu hin barbaadu!\nQuestion: Akka ati duutu hin barbaadu! True, False, or Neither?\nAnswer:'}]}]	entailment
(Sodaadhaan) Lakki lakki akka ati duutu hin barbaadu!	Yoo duute na hin dhibu!	contradiction	"[textblock(text=""neither. kana murteessuuf caalmatti ibsa dabalataa barbaada. dubbiin kun dhimma miira namaa fi ilaalcha dhuunfaa ilaallatu waan ta'eef deebii sirrii ykn dogoggora jedhamu hin qabu."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': '(Sodaadhaan) Lakki lakki akka ati duutu hin barbaadu!\nQuestion: Yoo duute na hin dhibu! True, False, or Neither?\nAnswer:'}]}]	neutral
(Sodaadhaan) Lakki lakki akka ati duutu hin barbaadu!	Osoo duutee baay'een aara!	neutral	"[textblock(text=""neither. kuni deebii sirrii miti. namni du'e aaru ykn gammachuu hin qabu. kana malees, namni biraa akka du'u hawwuun sirrii miti. jecha kanaan deebii kennuun faayidaa hin qabu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""(Sodaadhaan) Lakki lakki akka ati duutu hin barbaadu!\nQuestion: Osoo duutee baay'een aara! True, False, or Neither?\nAnswer:""}]}]"	neutral
Bitooteessa 19, 1875, Saan Joosee, Kaalifoorniyaatti ifatti fannifame.	Kaalifoorniyaan hanga dhuma bara 1875tti ajjeechaa ummataa raawwachaa turte.	entailment	[textblock(text='true.\n\nkeeyyanni armaan olii akka ibsutti, bitooteessa 19, 1875 namni tokko saan joosee, kaalifoorniyaatti ifatti fannifame. kunis ajjeechaan ummataa kaalifoorniyaatti hanga dhuma bara 1875tti raawwatamaa akka ture agarsiisa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bitooteessa 19, 1875, Saan Joosee, Kaalifoorniyaatti ifatti fannifame.\nQuestion: Kaalifoorniyaan hanga dhuma bara 1875tti ajjeechaa ummataa raawwachaa turte. True, False, or Neither?\nAnswer:'}]}]	entailment
Bitooteessa 19, 1875, Saan Joosee, Kaalifoorniyaatti ifatti fannifame.	Badii hojjete hundarraa bilisa ta'ee gara karaa isaatti ergame.	contradiction	"[textblock(text='neither.\n\ndeebiin ""neither"" ta\'uu qaba, sababni isaas:\n- seenaan tiburcio vasquez akka ibsutti, inni badii hojjeteef adabbii du\'aa argateera malee bilisa hin taane.\n- bitooteessa 19, 1875 saan joosee, kaalifoorniyaatti ifatti fannifamee du\'a adabbii argateera.\n- kanaafuu, bilisa ta\'ee gara karaa isaatti hin ergamne. adabbii du\'aa argachuun jireenya isaa xumurame.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Bitooteessa 19, 1875, Saan Joosee, Kaalifoorniyaatti ifatti fannifame.\nQuestion: Badii hojjete hundarraa bilisa ta'ee gara karaa isaatti ergame. True, False, or Neither?\nAnswer:""}]}]"	neutral
Bitooteessa 19, 1875, Saan Joosee, Kaalifoorniyaatti ifatti fannifame.	Inni fincilaa fi saamicha fardaa irratti fannifame.	neutral	"[textblock(text='neither.\n\ndeebiin ""neither"" ta\'uu qaba, sababni isaas:\n- seenaan tiburcio vasquez jedhu inni bitooteessa 19, 1875 saan joosee, kaalifoorniyaatti ifatti fannifame jedha.\n- garuu seenaan kun inni fincilaa fi saamicha fardaa irratti fannifame hin ibsu. waa\'ee sababii fannifamuusaa homaa hin ibsu.\n\nkanaaf deebiin ""true"" ykn ""false"" kennuuf ragaan gahaan hin jiru. deebiin sirrii ta\'e ""neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bitooteessa 19, 1875, Saan Joosee, Kaalifoorniyaatti ifatti fannifame.\nQuestion: Inni fincilaa fi saamicha fardaa irratti fannifame. True, False, or Neither?\nAnswer:'}]}]	neutral
Sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala’a.	Galaanni sun cuquliisa gadi fagoo fi akka fuullee kan hin quuqne ture.	contradiction	"[textblock(text='neither.\n\nsababni isaas, keeyyanni ""sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala\'a"" jedhu waa\'ee galaanni sun cuquliisa gadi fagoo fi akka fuullee kan hin quuqne ta\'uu hin ibsu. keeyyanni kun galaanni magariisa calaqqisu akka dhangala\'u qofa ibsa malee waa\'ee fageenya cuquliisaa fi akka fuullee quuquu hin ibsu. kanaaf deebiin ""true"" ykn ""false"" ta\'uu hin dandeenye, odeeffannoon ga\'aan hin jiru.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala’a.\nQuestion: Galaanni sun cuquliisa gadi fagoo fi akka fuullee kan hin quuqne ture. True, False, or Neither?\nAnswer:'}]}]	contradiction
Sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala’a.	Galaanichi qurxummii xixiqqoo bidiruutti faca'aniin guutame.	neutral	"[textblock(text=""neither.\n\nsababni isaas, keeyyanni kenname galaanichi maal akka of keessaa qabu hin ibsu. galaanichi magariisa calaqqisu akka qabu qofa dubbata malee qurxummii xixiqqoo bidiruutti faca'aniin akka guutame hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala’a.\nQuestion: Galaanichi qurxummii xixiqqoo bidiruutti faca'aniin guutame. True, False, or Neither?\nAnswer:""}]}]"	neutral
Sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala’a.	Galaanichi magariisaa fi hoomacha fakkaata ture.	entailment	"[textblock(text='neither.\n\nsababni isaas, keeyyanni ""sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala\'a"" jedhu waa\'ee galaanichi magariisaa fi hoomacha fakkaachuu isaa homaa hin ibsu. keeyyanni kun galaanni magariisa calaqqisu akka dhangala\'u qofa dubbata malee galaanichi magariisaa fi hoomacha fakkaachuu isaa hin ibsu. kanaafuu, deebiin gaaffii kanaa ""neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sirna jeequmsaa kana keessatti galaanni magariisa calaqqisu sun ni dhangala’a.\nQuestion: Galaanichi magariisaa fi hoomacha fakkaata ture. True, False, or Neither?\nAnswer:'}]}]	neutral
Sirni seeraa guutummaatti haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama.	Bara 1870 moota keessa sirni seeraa hundi diigamee biyyattiin guutummaatti seera-maleessummaa keessa turte.	contradiction	"[textblock(text=""neither.\n\nsababni isaas:\n- yaadni gaaffii keessatti dhiyaate sirna seeraa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama ture jedha malee sirni seeraa guutummaatti diigamee biyyattiin seera-maleessummaa keessa turte hin jedhu.\n- kanaafuu sirni seeraa guutummaatti diigamuun biyyattiin seera-maleessummaa keessa turte jedhanii murteessuun hin danda'amu. yaadni dhiyaate sirna seeraa fooyyessuuf hawwaama ture malee sirni seeraa guutummaatti diigamee hin turre.\n- deebiin 'true' ykn 'false' ta'uu hin dandeenye sababni isaas ragaan gahaan waan hin jirreef."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sirni seeraa guutummaatti haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama.\nQuestion: Bara 1870 moota keessa sirni seeraa hundi diigamee biyyattiin guutummaatti seera-maleessummaa keessa turte. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Sirni seeraa guutummaatti haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama.	Bara 1860moota keessa yeroo jeequmsaa ture.	entailment	"[textblock(text='true.\n\nkeeyyanni ""sirni seeraa guutummaatti haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta\'een hojjechuuf hawwaama"" jedhu akka ibsutti, bara 1860moota keessa yeroo jeequmsaa ture. kanaafuu deebiin gaaffii kanaaf ""true"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sirni seeraa guutummaatti haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama.\nQuestion: Bara 1860moota keessa yeroo jeequmsaa ture. True, False, or Neither?\nAnswer:""}]}]"	entailment
Sirni seeraa guutummaatti haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama.	Sirni seeraa haaraan kun mirgoota hojjetaa babal'isuu barbaada.	neutral	"[textblock(text=""neither.\n\nsababni isaas:\n- yaadni kenname sirni seeraa haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama jedha.\n- garuu waa'ee mirgoota hojjetaa babal'isuu irratti homaa hin ibsu. \n- kanaaf deebiin 'true' ykn 'false' ta'uu hin dandeenye. odeeffannoon kenname gahaa miti."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Sirni seeraa guutummaatti haaraan jeequmsa bara 1860moota keessa ture irraa kara bilisa ta'een hojjechuuf hawwaama.\nQuestion: Sirni seeraa haaraan kun mirgoota hojjetaa babal'isuu barbaada. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Gosti yaadaa olaanaa kamiyyuu, jalqaba qunnamtii hawaasummaa keessatti ni mul'ata, daa’imaa fi bakka bu’oota aadaa isaa yookiin ishee gidduutti yeroo isaan sochii waloo irratti bobba’an kan mul’atu ta’uu akeekeera.	Ijoolleen gosoota yaada ol’aanaa qooduuf dandeettii hin qaban.	contradiction	"[textblock(text='deebiin sirrii ta\'e ""neither"" dha. keeyyanni kenname ijoolleen gosoota yaada ol\'aanaa qooduuf dandeettii qabaachuu ykn dhabuu irratti waan hin ibsineef, ""true"" ykn ""false"" jedhanii deebisuu hin dandeenyu. keeyyanni waa\'ee ijoollee fi bakka bu\'oota aadaa isaanii gidduutti yeroo isaan sochii waloo irratti bobba\'an wal-qunnamtiin akkaataa itti uumamuufi qofa ibsa malee, waa\'ee dandeettii ijoollee yaada ol\'aanaa qooduu irratti homaa hin ibsu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gosti yaadaa olaanaa kamiyyuu, jalqaba qunnamtii hawaasummaa keessatti ni mul'ata, daa’imaa fi bakka bu’oota aadaa isaa yookiin ishee gidduutti yeroo isaan sochii waloo irratti bobba’an kan mul’atu ta’uu akeekeera.\nQuestion: Ijoolleen gosoota yaada ol’aanaa qooduuf dandeettii hin qaban. True, False, or Neither?\nAnswer:""}]}]"	contradiction
