premise	hypothesis	label	opus	prompt
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.	Obbo Yamins herrega irratti gaariidha.	entailment	"[TextBlock(text='Kuni entailment dha. Premise fi hypothesis lamaanuu Daani\'eel Yaamiins herrega irratti gaarii ta\'uu ibsu. ""Daani\'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha"" jechuun inni herrega irratti gaarii ta\'uu agarsiisa. Kanaafuu, hypothesis premiserraa ka\'uun ni danda\'ama, jechuunis entailment dha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.\nHypothesis: Obbo Yamins herrega irratti gaariidha.\nIs this an entailment, contradiction, or neutral?""}]}]"
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.	Xiyyeeffannaan Obbo Yamins ji'oomeetirii aljebraa ti.	neutral	"[TextBlock(text='Deebiin kana ""neutral"" dha. Kaayyoon Daani\'eel Yaamiins ogeessa herregaa ta\'uu isaa ibsa malee xiyyeeffannaan isaa ji\'oomeetirii aljebraa akka ta\'e hin ibsu. Kanaafuu, kaayyoon fi yaadni ka\'umsa ta\'e wal hin faallessan, garuu yaadni ka\'umsa ta\'e kaayyoo irraa hin madaalamu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.\nHypothesis: Xiyyeeffannaan Obbo Yamins ji'oomeetirii aljebraa ti.\nIs this an entailment, contradiction, or neutral?""}]}]"
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.	Kan Obbo Yamins artistii guddaadha, garuu ogeessa herregaa sodaachisaadha..	contradiction	"[TextBlock(text='Kuni kan agarsiisu waliigaltee (entailment) akka ta\'e mul\'isa. Waliigalteen kun kan mul\'atu, himannii ""Daani\'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha"" jedhu himannaa ""Kan Obbo Yamins artistii guddaadha, garuu ogeessa herregaa sodaachisaadha"" jedhu kan cimsu waan ta\'eef. Himannaan lammataa, kan jalqabaa irratti dabalee jira; kunis, Obbo Yaamins artistii guddaa ta\'uu isaa fi ogeessa herregaa sodaachisaa ta\'uu isaa addeessa. Kanaafuu, himannaan jalqabaa kan lammataa ni cimsa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.\nHypothesis: Kan Obbo Yamins artistii guddaadha, garuu ogeessa herregaa sodaachisaadha..\nIs this an entailment, contradiction, or neutral?""}]}]"
Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?	Gonkumaa daangaatti dhihoo akka isaan hin imalle nan beeka.	contradiction	"[TextBlock(text='Kuni kontiraadikishiniidha. Pireemisiin ""yeroo baayʼee daangaa sanatti dhihoo jiruu?"" jedha, kunis isaan yeroo baayʼee daangaatti dhihoo akka jiran agarsiisa. Garuu, haaypooteesisiin ""Gonkumaa daangaatti dhihoo akka isaan hin imalle nan beeka"" jedha, kunis isaan gonkumaa daangaatti dhihoo akka hin jirre agarsiisa. Kanaafuu, pireemisii fi haaypooteesisiin walitti fufanii hin jiran; isaan wal-dhabuu (kontiraadikishiniidha).', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?\nHypothesis: Gonkumaa daangaatti dhihoo akka isaan hin imalle nan beeka.\nIs this an entailment, contradiction, or neutral?'}]}]
Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?	Ani beekuun barbaada, yeroo baayyee biyya Ingilizii keessa jiruu?	neutral	"[TextBlock(text='Kuni kan agarsiisu ""neutral"" dha. Sababni isaas:\n\nPremise: Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu? \nHiika: Yoo akkas ta\'e, yeroo baay\'ee daangaa sana biratti jirtaa?\n\nHypothesis: Ani beekuun barbaada, yeroo baayyee biyya Ingilizii keessa jiruu?\nHiika: Ani beekuu barbaada, yeroo baay\'ee biyya Ingilizii keessa jirtaa?\n\nPremise keessatti eessatti akka jiraattu hin ibsamne. Daangaa tokkotti dhihoo akka jiraattu qofa ibsameera. Garuu daangaan sun kan biyya kamii akka ta\'e hin ibsamne. \n\nHypothesis keessatti garuu biyya Ingilizii keessa yeroo baay\'ee akka jiraattu gaafatameera.  \n\nKanaafuu premise fi hypothesis waliin wal hin simu. Premise irraa hypothesis akka dhugaa ta\'e murteessuu hin dandeenyu. Isaan wal dhabuu (contradiction) illee miti. Waan wal hin simneefi, deebiin ""neutral"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?\nHypothesis: Ani beekuun barbaada, yeroo baayyee biyya Ingilizii keessa jiruu?\nIs this an entailment, contradiction, or neutral?'}]}]
Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?	Dubbi himaan kun yeroo meeqa akka gara daangaatti deeman ibsa barbaadee ture.	entailment	"[TextBlock(text=""Kana neutral (neutral) dha. \n\nSababni isaas:\n- Himaan duraa (premise) akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo akka jiran ibsa. \n- Himaan lammataa (hypothesis) garuu yeroo meeqa akka gara daangaatti deeman gaafata.\n\nKanaafuu, himaan duraa kan lammataa hin mirkaneessu (entail). Akkasumas, himaan duraa kan lammataa hin mormu (contradict). Himaan lammataa waa'ee yeroo meeqa akka gara daangaatti deeman gaafachuu isaatiin, deebii himaa duraatiin hin argamu. Kanaafuu, walitti dhufeenya gidduu isaanii neutral (neutral) dha."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?\nHypothesis: Dubbi himaan kun yeroo meeqa akka gara daangaatti deeman ibsa barbaadee ture.\nIs this an entailment, contradiction, or neutral?'}]}]
Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.	Baayoosfiiriin baayyee jijjiirama.	entailment	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon fi yaadni guddaan akka armaan gadiitti ibsamuu danda\'a:\n\nPremise: Ragaan xiqqoon molakiyuulaa akka agarsiisetti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal\'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa jira.\n\nHypothesis: Baayoosfiiriin baayyee jijjiirama.\n\nKana irraa kan hubatamu, premisiin hipoteesisii hin mirkaneessu (entailment miti). Sababni isaas, premisiin baayoosfiiriin itti fufinsaan of ijaaraa akka jiru ibsa malee baayyee akka jijjiiramaa jiru hin ibsu. \n\nAkkasumas, premisiin fi hipoteesisiin wal hin faallessan (contradiction miti). Sababni isaas, premisiin baayoosfiiriin itti fufinsaan of ijaaraa jechuun hipoteesisii ""baayoosfiiriin baayyee jijjiirama"" jedhu hin faallessu.\n\nKanaafuu, deebiin ""neutral"" ta\'a. Premisiin hipoteesisii hin deggeruu (hin mirkaneessu) yookaan hin faallessu. Odeeffannoon dabalataa barbaachisaadha premisii fi hipoteesisii gidduutti walitti dhufeenya (relationship) murteessuuf.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.\nHypothesis: Baayoosfiiriin baayyee jijjiirama.\nIs this an entailment, contradiction, or neutral?""}]}]"
Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.	Baayoosfiiriin akkaataa ho’aatti jijjiirama.	neutral	"[TextBlock(text=""Deebiin koo 'neutral' dha. Kaayyoon kenname baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa akka jiru ibsa. Garuu, yaadni kenname baayoosfiiriin akkaataa ho'aatti jijjiirama jedha. Kaayyoon kenname waa'ee jijjiirama baayoosfiiriin akkaataa ho'aatti hin ibsu. Kanaafuu, kaayyoo fi yaada gidduu walitti bu'iinsi hin jiru. Itti dabalees, kaayyoon yaada hin cimsu. Kanaafuu, deebiin 'neutral' ta'a."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.\nHypothesis: Baayoosfiiriin akkaataa ho’aatti jijjiirama.\nIs this an entailment, contradiction, or neutral?""}]}]"
Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.	Baayoosfiiriin gonkumaa hin jijjiiramu.	contradiction	"[TextBlock(text='Kana contradiction (falmu) dha. Kaayyoon ""Baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal\'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru"" jedha. Kunis baayoosfiiriin yeroo dheeraaf jijjiiramaa akka ture agarsiisa. Garuu, hypothesis ""Baayoosfiiriin gonkumaa hin jijjiiramu"" jedha. Kanaafuu, premise fi hypothesis walfalmu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.\nHypothesis: Baayoosfiiriin gonkumaa hin jijjiiramu.\nIs this an entailment, contradiction, or neutral?""}]}]"
Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.	Kiristaalonni idilee meeshaa odeeffannoo kuusaa baay’ee ol’aanaa dha.	contradiction	"[TextBlock(text='Kuni kontiraadikishinii dha. Pireemisiin ""kiristaalli idilee odeeffannoo baay\'ee koodii hin danda\'u"" jedha, kunis kiristaalonni idilee meeshaa odeeffannoo kuusaa gaarii akka hin taane agarsiisa. Garuu, haaypooteesisiin ""Kiristaalonni idilee meeshaa odeeffannoo kuusaa baay\'ee ol\'aanaa dha"" jedha. Kanaafuu, pireemisii fi haaypooteesisiin walitti fufaa miti; isaan wal-didan.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.\nHypothesis: Kiristaalonni idilee meeshaa odeeffannoo kuusaa baay’ee ol’aanaa dha.\nIs this an entailment, contradiction, or neutral?'}]}]
Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.	Kiristaalonni idilee odeeffannoo koodii  gochuuf baay’ee faayidaa hin qaban.	entailment	"[TextBlock(text=""Kana entailment (hordofsiisuu) dha. Utaalchi sanaan, kiristaalli idilee odeeffannoo baay'ee koodii hin danda'u jechuun, kiristaalonni idilee odeeffannoo koodii gochuuf baay'ee faayidaa hin qaban jechuu agarsiisa."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.\nHypothesis: Kiristaalonni idilee odeeffannoo koodii  gochuuf baay’ee faayidaa hin qaban.\nIs this an entailment, contradiction, or neutral?'}]}]
Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.	Kiristaalonni gosa biroo kanneen odeeffannoo teessuma lafaa ifa laayizerii fayyadamuun koodii gochuuf baay’ee faayidaa qaban jiru.	neutral	"[TextBlock(text=""Kuni kan agarsiisu waliigaltee miti. Utaalchi sanaan kiristaalli idilee odeeffannoo baay'ee koodii hin danda'u jechuun, kiristaalonni gosa biroo kanneen odeeffannoo teessuma lafaa ifa laayizerii fayyadamuun koodii gochuuf baay'ee faayidaa qaban jiraachuu isaanii hin morminu. Kanaafuu, utaalchaa fi yaada kana gidduu waliigaltee guutuu ykn mormiitiin hin jiru. Deebiin isaa kan biroo (neutral) ta'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.\nHypothesis: Kiristaalonni gosa biroo kanneen odeeffannoo teessuma lafaa ifa laayizerii fayyadamuun koodii gochuuf baay’ee faayidaa qaban jiru.\nIs this an entailment, contradiction, or neutral?'}]}]
Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.	Daa’imman mana barumsaa duraa uumamaan tapha fakkeessaa taphachuu caalaa hibboo furuu irratti fooyya’oodha.	contradiction	"[TextBlock(text='Kanarraa kan ka\'e, kuni contradiction (falmu) dha. Sababni isaas:\n\nPremise keessatti, daa\'imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisu jechuun, isaan uumamaan tapha fakkeessaa taphachuu danda\'u jechuudha. \n\nGaruu hypothesis keessatti, daa\'imman mana barumsaa duraa uumamaan tapha fakkeessaa taphachuu caalaa hibboo furuu irratti fooyya\'oodha jechuun yaada premise waliin wal falmaa dha.\n\nKanaafuu, premise fi hypothesis waliin wal mormu waan ta\'eef deebiin ""contradiction"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.\nHypothesis: Daa’imman mana barumsaa duraa uumamaan tapha fakkeessaa taphachuu caalaa hibboo furuu irratti fooyya’oodha.\nIs this an entailment, contradiction, or neutral?'}]}]
Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.	Daa’imman mana barumsaa duraa akkamitti fakkeessuun akka danda'amu barachuuf gargaarsa hamma kanaa isaan hin barbaachisu.	entailment	"[TextBlock(text='Kuni kan agarsiisu waliigaltee (entailment) dha. Waliigalteen sun kan mul\'atu sababiin isa kanaa:\n\nKanarraa kan ka\'e, daa\'imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan jechuun, daa\'imman akkamitti fakkeessuun akka danda\'amu barachuuf gargaarsa hamma kanaa isaan hin barbaachisu jechuu wajjin waliigala. \n\nKanaafuu, hiikkaan hypothesis (yaada ka\'umsaa) sun hiikkaa premise (waliigaltee) keessaa kallattiidhaan madda. Kunis hypothesis fi premise gidduutti ""entailment"" (waliigaltee) ta\'uu agarsiisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.\nHypothesis: Daa’imman mana barumsaa duraa akkamitti fakkeessuun akka danda'amu barachuuf gargaarsa hamma kanaa isaan hin barbaachisu.\nIs this an entailment, contradiction, or neutral?""}]}]"
Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.	Daa’imman mana barumsaa duraa dandeettii moodeela iddoo barbaachisaa ta’e kan ofuma isaaniitiin hibboo qabachuu danda’an hin qaban.	neutral	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon fi yaadni guddaan keeyyata kanaa walitti bu\'iinsa qaba. Sababni isaas, keeyyanni kun daa\'imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisne jechuun isaanii, daa\'imman dandeettii moodeela iddoo barbaachisaa ta\'e ofuma isaaniitiin hibboo qabachuu danda\'an hin qaban kan jedhu morma. Kanaafuu, deebiin ""contradiction"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: Kanarraa kan ka’e, ga’eessonni daa’imman mana barumsaa duraa tapha fakkeessaatiin barsiisuu hin barbaachisan, akkuma yeroo tokko tokko yeroo isaan gargaaran hibboo ykn hojiiwwan kana fakkaatan adda baasuuf godhan.\nHypothesis: Daa’imman mana barumsaa duraa dandeettii moodeela iddoo barbaachisaa ta’e kan ofuma isaaniitiin hibboo qabachuu danda’an hin qaban.\nIs this an entailment, contradiction, or neutral?'}]}]
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.	Yaadannoowwan waa’ee yaada kanaa sanadoota dabalataa hedduu keessatti galmaa’aniiru.	neutral	"[TextBlock(text=""Kana neutral (kan wal-hin hordofne) dha. Waliigalteen yaada bilisummaa fi walqixxummaa namoota hundaa kan Sabni kun itti amane ibsa. Garuu, yaadannoowwan waa'ee yaada kanaa sanadoota dabalataa keessatti galmaa'uu isaanii hin ibsu. Kanaafuu, waliigalteen kun yaada kana hin cimsu ykn hin balaaleffatu."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: [Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.\nHypothesis: Yaadannoowwan waa’ee yaada kanaa sanadoota dabalataa hedduu keessatti galmaa’aniiru.\nIs this an entailment, contradiction, or neutral?'}]}]
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.	Namoonni tokko tokko namoonni hundi wal qixa jedhanii amanu turan.	entailment	"[TextBlock(text='Kuni entailment dha. Waliigalteen ""namoonni hundi walqixa uumaman jedhuuf kan of kenne ture"" kan jedhu yaada ""namoonni tokko tokko namoonni hundi wal qixa jedhanii amanu turan"" kan jedhu cimsuuf ni gargaara.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: [Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.\nHypothesis: Namoonni tokko tokko namoonni hundi wal qixa jedhanii amanu turan.\nIs this an entailment, contradiction, or neutral?'}]}]
[Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.	Sabni kun kan hundeeffame namoonni tokko tokko uumamaan warra kaan caala amantii jedhu irratti.	contradiction	"[TextBlock(text=""Kun kan agarsiisu contradiction (falminsa) dha. \n\nPremise keessatti, sabni kun bilisummaa keessatti kan ulfaa'ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture jedha. Kunis, sabni kun namoonni hundi walqixa ta'uu isaanii fi bilisummaa isaaniif dhaabbachuu isaa agarsiisa.\n\nGaruu, hypothesis keessatti immoo, sabni kun kan hundeeffame yaada namoonni tokko tokko uumamaan warra kaan caala jedhu irratti kan jedhu. Kunis yaada premise keessaa wajjin kan wal faallessu yoo ta'u, sabni kun namoonni hundi walqixa akka hin taane kan amansiisu ta'a. \n\nKanaafuu, premise fi hypothesis gidduutti wanti wal faallessu (contradiction) jiraachuu isaa hubanna."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: [Sabni kun] bilisummaan keessatti kan ulfaa’ee fi yaada namoonni hundi walqixa uumaman jedhuuf kan of kenne ture.\nHypothesis: Sabni kun kan hundeeffame namoonni tokko tokko uumamaan warra kaan caala amantii jedhu irratti.\nIs this an entailment, contradiction, or neutral?'}]}]
Caalaatti isa faarsuun qabaa?	Kufaatiilee isaa kanaan isa mo'achuu akkan qabu mirkanaa'aa dha.	contradiction	"[TextBlock(text='Kana irratti hundaa\'uun, kaayyoon dubbii kana lamaanu gidduutti walitti dhufeenya ifaa hin qabu. Kanaafuu, deebiin ""neutral"" ta\'a. Sababni isaas:\n\n1. Premisiin ""Caalaatti isa faarsuun qabaa?"" jedha, kunis gaaffii yoo ta\'u deebii ""eeyyee"" ykn ""lakki"" barbaada. \n\n2. Garuu hypothesisiin ""Kufaatiilee isaa kanaan isa mo\'achuu akkan qabu mirkanaa\'aa dha"" kan jedhu yoo ta\'u, kunis ibsa premisiitiin deebii kennamu osoo hin taane yaada adda ta\'e dhiyeessa.\n\n3. Premisii fi hypothesisiin walitti dhufeenya kallattii qabu hin qaban. Premisiin waa\'ee isa faarsuutu ka\'e, hypothesisiin garuu mo\'achuuf yaaduu ibsa.\n\nKanaafuu, premisii fi hypothesis gidduutti ""entailment"" ykn ""contradiction"" osoo hin taane ""neutral"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Premise: Caalaatti isa faarsuun qabaa?\nHypothesis: Kufaatiilee isaa kanaan isa mo'achuu akkan qabu mirkanaa'aa dha.\nIs this an entailment, contradiction, or neutral?""}]}]"
