premise	hypothesis	label	opus	prompt
Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.	Naannoo mana kootti dhukaasni baname, dhuguma naannoo kana keessa gaarii miti.	entailment	"[TextBlock(text='True.\n\nSababni isaas:\n1. Dubbiin ""Bakki kun dhugumatti baayyee hamaadha"" jedhu naannoon sun gaarii akka hin taane agarsiisa.\n2. Daandiin saffisaan mana isaanii irraa gara bilookii sadii fagaatu irratti dhukaasni akka baname ibsameera. Kunis naannoo isaanii keessatti dhukaasni akka baname mul\'isa.\n\nKanaafuu, naannoo mana isaanii keessatti dhukaasni banamuu fi iddoon sun gaarii ta\'uu dhabuu irraa kan ka\'e, deebiin ""True"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bakki kun dhugumatti baayyee hamaadha, daandii saffisaa mana keenya irraa gara bilookii sadii fagaatu irratti dhukaasni baname.\nQuestion: Naannoo mana kootti dhukaasni baname, dhuguma naannoo kana keessa gaarii miti. True, False, or Neither?\nAnswer:'}]}]
ah-hah sun dhugaadha dhuguma ah walsimaa miti.	Ani si waliin walii hin galu, baay'ee walsima.	contradiction	"[TextBlock(text='Ani deebii ""Neither"" filachuuf sababa qaba:\n\nGaaffiin ""ah-hah sun dhugaadha dhuguma ah walsimaa miti"" jechuun yaada ifa ta\'e hin qabu. Kanaafuu dhugaa ykn sobaa ta\'uu isaa murteessuun hin danda\'amu.\n\nGaaffiin lammataa ""Ani si waliin walii hin galu, baay\'ee walsima"" kan jedhu yaada ifa ta\'e qaba. Garuu deebiin isaa nama irratti hundaa\'a waan ta\'eef, dhugaa ykn sobaa jechuun hin danda\'amu. Namni tokko yaada kana waliin gala, kan biraa immoo miti. Kanaaf deebii murta\'aa kennuuf hin mijatu.\n\nWaan kana ta\'eef, gaaffilee lamaanuu deebii ""dhugaa"" ykn ""sobaa"" hin fudhatan. Isaan ifa hin taane ykn yaada dhuunfaa irratti kan hundaa\'an waan ta\'aniif deebiin isaanii ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""ah-hah sun dhugaadha dhuguma ah walsimaa miti.\nQuestion: Ani si waliin walii hin galu, baay'ee walsima. True, False, or Neither?\nAnswer:""}]}]"
ah-hah sun dhugaadha dhuguma ah walsimaa miti.	Waa'ee walsimannaa isaa sirrii ta'uu dandeessa jedheen yaada.	neutral	"[TextBlock(text='Deebiin sirrii ta\'e ""Neither"" dha. Gaaffiin kun yaada nama tokkoo ibsa malee dhugaa ykn sobaa ta\'uu isaa hin mirkaneessu. Kanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin dandeessu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""ah-hah sun dhugaadha dhuguma ah walsimaa miti.\nQuestion: Waa'ee walsimannaa isaa sirrii ta'uu dandeessa jedheen yaada. True, False, or Neither?\nAnswer:""}]}]"
ah-hah sun dhugaadha dhuguma ah walsimaa miti.	Waa'ee isaa ati sirrii dha wal hin simne.	entailment	"[TextBlock(text='Deebiin sirrii ta\'e ""True"" dha. Gaaffii fi deebii keessatti wanti wal faallessu hin jiru. Gaaffiin ""Waa\'ee isaa ati sirrii dha wal hin simne"" jedha, deebiin immoo ""ah-hah sun dhugaadha dhuguma ah walsimaa miti"" jechuun gaaffii kana ni mirkaneessa. Kanaafuu, gaaffii fi deebiin sun wal ni sima, ""True"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""ah-hah sun dhugaadha dhuguma ah walsimaa miti.\nQuestion: Waa'ee isaa ati sirrii dha wal hin simne. True, False, or Neither?\nAnswer:""}]}]"
Achuma obsaan turuuf yaalaan jira	Ani fannifamuu yaalaan jira.	entailment	"[TextBlock(text='Neither.\n\nDubbiin ""Achuma obsaan turuuf yaalaan jira"" jechuun obsaan turuuf yaaluu ibsa malee fannifamuu yaalu hin ibsu. Kanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u. Deebiin sirrii ta\'e ""Neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Achuma obsaan turuuf yaalaan jira\nQuestion: Ani fannifamuu yaalaan jira. True, False, or Neither?\nAnswer:'}]}]
Achuma obsaan turuuf yaalaan jira	Dhuguma waanan danda'u hunda gochaan jira.	neutral	"[TextBlock(text='Neither.\n\nThe given statement ""Achuma obsaan turuuf yaalaan jira"" translates to ""I am trying to stay there patiently."" This expresses an intention or effort to remain patient in a certain situation or place.\n\nThe question statement ""Dhuguma waanan danda\'u hunda gochaan jira"" translates to ""I am truly doing everything I can."" This asserts that the speaker is putting in their full effort and doing all that is within their capability.\n\nWhile both statements relate to making an effort, they express different ideas. The first is about trying to be patient, while the second is about doing everything possible. Neither statement directly confirms or denies the other. There is not enough information to determine if the statements are true or false in relation to each other. Therefore, the most appropriate answer is Neither.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Achuma obsaan turuuf yaalaan jira\nQuestion: Dhuguma waanan danda'u hunda gochaan jira. True, False, or Neither?\nAnswer:""}]}]"
Achuma obsaan turuuf yaalaan jira	Ani gadhiisa malee of duuba hin ilaalu.	contradiction	"[TextBlock(text='Neither.\n\nKeeyyanni ""Achuma obsaan turuuf yaalaan jira"" jechuun waa\'ee of duuba ilaaluu ykn of duuba hin ilaalin jechuun hin ibsu. Kanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u. Keeyyanni kun waa\'ee obsaan itti fufuu yaaluu qofa dubbata malee waa\'ee of duuba ilaaluu miti.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Achuma obsaan turuuf yaalaan jira\nQuestion: Ani gadhiisa malee of duuba hin ilaalu. True, False, or Neither?\nAnswer:'}]}]
Seensa karra teeknooloojiitti gara egeree nii seenna.	Dursitoota egeree teeknooloojiif barbaachisan ijaaraa jirra.	entailment	"[TextBlock(text='Deebiin ""Neither"" ta\'uu danda\'a. Sababni isaas:\n\n1. Teeknooloojiin gara fuulduraatti baay\'ee guddachuu danda\'a. Garuu akkamitti guddachuu akka danda\'u amma sirriitti beekuu hin dandeenyu. \n\n2. Wanti amma hojjachaa jirru teeknooloojii gara fuulduraatti nu geessu ta\'uu danda\'a. Garuu kana ""dursitoota egeree teeknooloojii ijaaraa jirra"" jechuu hin dandeenyu. Teeknooloojiin egeree maal akka ta\'e ammatti beekuu hin dandeenyu.\n\n3. Yaadni kun kallattiidhaan ""dursitoota egeree teeknooloojii"" ijaarra jechuu miti. Waa\'ee guddina teeknooloojii gara fuulduraa dubbata.\n\nKanaaf, yaadni kun guutummaatti dhugaa ykn sobaa ta\'uu isaa murteessuu hin danda\'amu. Deebiin isaa ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Seensa karra teeknooloojiitti gara egeree nii seenna.\nQuestion: Dursitoota egeree teeknooloojiif barbaachisan ijaaraa jirra. True, False, or Neither?\nAnswer:'}]}]
Seensa karra teeknooloojiitti gara egeree nii seenna.	Tiraanzistara ni ijaarra, kanaaf egereen keenya sammuu namtolcheen kan hoogganamu ta'a.	neutral	"[TextBlock(text='Deebiin gaaffii kanaaf ""Neither"" ta\'a. Sababni isaas:\n\n1. Tiraanzistara ijaarruun egeree keenyaaf bu\'aa qaba. Garuu, tiraanzistara qofa ijaarra jechuun egereen keenya sammuu namtolcheen kan hoogganamu ta\'a jechuu miti. Tiraanzistara ijaarruun bu\'aa qabaachuu danda\'a, garuu wanti biraa hedduun egeree keenya irratti dhiibbaa qabaachuu danda\'u.\n\n2. Egereen keenya sammuu namtolcheen kan hoogganamu ta\'a kan jedhu sirrii ta\'uu ni danda\'a, garuu tiraanzistara ijaarruun qofa kanaan wal hin qabatu. Egereen sammuu namtolcheen kan hoogganamu yoo ta\'e, sababni isaa tiraanzistara ijaarruu qofa osoo hin taane, sababoota biroo kan akka barnootaa, qorannoo, dagaagina diinagdee fi kkf of keessaa qabata. \n\nKanaaf, tiraanzistara ijaarruun egeree keenya sammuu namtolcheen kan hoogganamu akka ta\'u murteessuuf gahaa miti. Dhugaa ykn sobaa ta\'uu isaa mirkaneeffachuuf ragaalee dabalataa barbaachisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Seensa karra teeknooloojiitti gara egeree nii seenna.\nQuestion: Tiraanzistara ni ijaarra, kanaaf egereen keenya sammuu namtolcheen kan hoogganamu ta'a. True, False, or Neither?\nAnswer:""}]}]"
Seensa karra teeknooloojiitti gara egeree nii seenna.	Teeknooloojiin akka hin milkoofne ittisuu barbaanna.	contradiction	"[TextBlock(text='Neither.\n\nDeebiin ""Neither"" ta\'uu qaba sababni isaas:\n\nTeeknooloojiin akka hin milkoofne ittisuu hin barbaannu. Teeknooloojiin akka fooyya\'u, guddatu fi gara fuula duraatti akka tarkaanfatu barbaanna malee akka hin milkoofne ittisuu miti. \n\nTeeknooloojiin jireenya namootaa fooyyesuuf, hojii salphisuuf, walqunnamtii mijeessuuf fi beekumsa namootaa dabaluuf gahee guddaa qaba. Kanaafuu, teeknooloojiin akka itti fufee guddatu fi gara fuula duraatti tarkaanfatu barbaachisaa dha.\n\nHaa ta\'u malee, teeknooloojiin faayidaa qofa osoo hin taane miidhaa fidu ni danda\'a. Fakkeenyaaf, teeknooloojiin namoota hojii irraa ari\'uu, naannoo balleessuu, dhukkuboota adda addaa fiduu fi kkf ni danda\'a. Kanaafuu, teeknooloojii sirriitti to\'achuun, faayidaa fi miidhaa isaa madaaluun barbaachisaa dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Seensa karra teeknooloojiitti gara egeree nii seenna.\nQuestion: Teeknooloojiin akka hin milkoofne ittisuu barbaanna. True, False, or Neither?\nAnswer:'}]}]
Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.	Yoo baay’ate, jiiniiwwan walakkaa qofti diimaa-cuqulisatti jijjiiramuu danda’u.	contradiction	"[TextBlock(text='False.\n\nFakkeenyaaf, yoo baay\'ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu jedha. Kanaafuu, jiiniiwwan walakkaa qofa osoo hin taane, jiiniiwwan hundumtuu diimaa-cuqulisatti jijjiiramuu danda\'u. Deebiin ""False"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.\nQuestion: Yoo baay’ate, jiiniiwwan walakkaa qofti diimaa-cuqulisatti jijjiiramuu danda’u. True, False, or Neither?\nAnswer:'}]}]
Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.	Jiiniiwwaniif halluu jijjiiruun ni danda'ama.	entailment	"[TextBlock(text='Deebiin ""Neither"" ta\'a. Sababni isaas:\n\nFakkeenyaaf, yoo baay\'ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu jedha. Kana jechuun jiiniiwwan hundumtuu diimaa-cuqulisatti jijjiiramu jechuudha. Garuu, jiiniiwwan muraasni osoo hin jijjiiramiin hafa. Kanaafuu, ""jiiniiwwan hundinuu"" jedhamee waan ibsameef deebiin ""True"" ta\'uu hin danda\'u.\n\nGaruu, gaaffiin ""Jiiniiwwaniif halluu jijjiiruun ni danda\'ama"" kan jedhu waa\'ee dandeettii jijjiiramuu jiiniiwwanii gaafata malee jiiniiwwan hundi jijjiiramuu isaanii miti. Jiiniiwwan tokko tokko halluu jijjiirachuu danda\'u, garuu hundi isaanii osoo hin taane. Kanaafuu, gaaffiif deebiin ""True"" ykn ""False"" kennuun hin danda\'amu. \n\nWaan kana ta\'eef, gaaffii kanaaf deebiin sirrii ""Neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.\nQuestion: Jiiniiwwaniif halluu jijjiiruun ni danda'ama. True, False, or Neither?\nAnswer:""}]}]"
Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.	Yeroo tokko tokko jiiniin sunis gara halluu cuqulisaas ta’uu danda’a.	neutral	"[TextBlock(text=""True. Fakkeenyaaf, yeroo adda addaatti jiiniin sunis gara halluu cuqulisaatti jijjiiramuu danda'a. Kunis kan ta'u yeroo jiiniin sunis waan adda addaatiin haguugamu. Fakkeenyaaf, yeroo jiiniin sunis waan adda addaa akka suphaa, dhooqaa fi kkf qabuun haguugamu, halluu ta'uu danda'a."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fakkeenyaaf, yoo baay’ate, jiiniiwwan hundinuu diimaa-cuqulisatti jijjiiramu.\nQuestion: Yeroo tokko tokko jiiniin sunis gara halluu cuqulisaas ta’uu danda’a. True, False, or Neither?\nAnswer:'}]}]
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.	Obbo Yamins herrega irratti gaariidha.	entailment	"[TextBlock(text='Deebiin ""True"" dha. Keeyyanni ""Daani\'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha"" jedhu akka Obbo Yaamiins herrega irratti gaarii ta\'e agarsiisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.\nQuestion: Obbo Yamins herrega irratti gaariidha. True, False, or Neither?\nAnswer:""}]}]"
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.	Xiyyeeffannaan Obbo Yamins ji'oomeetirii aljebraa ti.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas, yaadni keessatti ibsame Daani\'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha jedha malee xiyyeeffannaan isaa ji\'oomeetirii aljebraa ti jechuun hin ibsamne. Kanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin dandeenye, odeeffannoon gahaan hin jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.\nQuestion: Xiyyeeffannaan Obbo Yamins ji'oomeetirii aljebraa ti. True, False, or Neither?\nAnswer:""}]}]"
Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.	Kan Obbo Yamins artistii guddaadha, garuu ogeessa herregaa sodaachisaadha..	contradiction	"[TextBlock(text=""Neither. Keeyyanni hin ibsu Obbo Daani'eel Yaamiins artistii guddaa ta'uu isaa. Keeyyanni waa'ee ogummaa isaa kan herregaa irratti qofa dubbata, garuu isa sodaachisaa ykn hinqabeessa ta'uu isaa hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Daani'eel Yaamiins dargaggeessa ogeessa herregaa qaroodha.\nQuestion: Kan Obbo Yamins artistii guddaadha, garuu ogeessa herregaa sodaachisaadha.. True, False, or Neither?\nAnswer:""}]}]"
Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?	Gonkumaa daangaatti dhihoo akka isaan hin imalle nan beeka.	contradiction	"[TextBlock(text='Neither.\n\nKeeyyanni ""Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?"" jedhu deebii ""Eeyye"" ykn ""Lakki"" ifa taʼe hin qabu. Gaaffiin kun akkaataa gaaffii ""Gonkumaa daangaatti dhihoo akka isaan hin imalle nan beeka"" jedhuuf deebii kennuu hin dandeenye. Kanaafuu, gaaffii kanaaf deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u. Odeeffannoo dabalataa malee deebii murteessaa kennuun hin danda\'amu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?\nQuestion: Gonkumaa daangaatti dhihoo akka isaan hin imalle nan beeka. True, False, or Neither?\nAnswer:'}]}]
Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?	Ani beekuun barbaada, yeroo baayyee biyya Ingilizii keessa jiruu?	neutral	"[TextBlock(text='Neither.\n\nGaaffiin kun deebii ""True"" ykn ""False"" hin qabu. Gaaffiin waa\'ee biyya Ingilizii keessa yeroo baay\'ee jiraachuu koo kan gaafate miti. Gaaffiin inni gaafate waa\'ee daangaa biraatti yeroo baay\'ee dhihaachuu koo kan ilaallatu dha. Kanaafuu deebiin sirrii ta\'e ""Neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?\nQuestion: Ani beekuun barbaada, yeroo baayyee biyya Ingilizii keessa jiruu? True, False, or Neither?\nAnswer:'}]}]
Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?	Dubbi himaan kun yeroo meeqa akka gara daangaatti deeman ibsa barbaadee ture.	entailment	"[TextBlock(text='Dubbi himaan kun yeroo meeqa akka gara daangaatti deeman ibsa hin barbaadu. Kanaafuu deebiin ""False"" ta\'a.\n\nDubbi himaan kun ""yeroo baay\'ee daangaa sanatti dhihoo jiru"" jechuun ibsa waan kenneef malee yeroo meeqa akka gara daangaatti deeman hin ibsu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akkas yoo taʼe immoo, yeroo baayʼee daangaa sanatti dhihoo jiruu?\nQuestion: Dubbi himaan kun yeroo meeqa akka gara daangaatti deeman ibsa barbaadee ture. True, False, or Neither?\nAnswer:'}]}]
Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.	Baayoosfiiriin baayyee jijjiirama.	entailment	"[TextBlock(text='Deebiin sirrii ta\'e ""Neither"" dha. Keeyyanni kenname baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal\'achaa jiraachuu isaa ibsa malee baayoosfiiriin baayyee jijjiirama ykn hin jijjiiramu jechuun hin ibsamne. Kanaafuu, odeeffannoo kenname irraa ka\'uudhaan ""baayoosfiiriin baayyee jijjiirama"" jechuun deebii ""true"" ykn ""false"" kennuuf ragaan gahaan hin jiru.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.\nQuestion: Baayoosfiiriin baayyee jijjiirama. True, False, or Neither?\nAnswer:""}]}]"
Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.	Baayoosfiiriin akkaataa ho’aatti jijjiirama.	neutral	"[TextBlock(text='Neither.\n\nKeeyyanni kenname baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal\'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa akka jiru dubbata. Garuu, baayoosfiiriin akkaataa ho\'aatti jijjiirama moo hin jijjiiramu kan jedhuu hin ibsu. Kanaafuu, deebiin ""baayoosfiiriin akkaataa ho\'aatti jijjiirama"" jedhuuf ""true"" ykn ""false"" ta\'uu hin danda\'u. Odeeffannoon dabalataa barbaachisaadha.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.\nQuestion: Baayoosfiiriin akkaataa ho’aatti jijjiirama. True, False, or Neither?\nAnswer:""}]}]"
Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.	Baayoosfiiriin gonkumaa hin jijjiiramu.	contradiction	"[TextBlock(text='False.\n\nKeeyyata kana keessatti, ""baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal\'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira"" jedha. Kana jechuun, baayoosfiiriin yeroo darbe irraa kaasee jijjiirama xiqqoo agarsiisuusaa ibsa. Kanaafuu, baayoosfiiriin gonkumaa hin jijjiiramu jechuun deebii sirrii miti. Deebiin ""False"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Akkasumas, akkan yaadutti, baayoosfiiriin tuuta hidda dhalootaa itti fufiinsaan babal'achaa jiruuf sirna lubbuun jiraachuu keessatti itti fufinsaan of ijaaraa akka jiru kan agarsiisu ragaa xiqqoo molakiyuulaa jira.\nQuestion: Baayoosfiiriin gonkumaa hin jijjiiramu. True, False, or Neither?\nAnswer:""}]}]"
Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.	Kiristaalonni idilee meeshaa odeeffannoo kuusaa baay’ee ol’aanaa dha.	contradiction	"[TextBlock(text=""False.\n\nKiristaalonni idilee odeeffannoo baay'ee koodii hin danda'u jechuun himamee jira. Kanaafuu, kiristaalonni idilee meeshaa odeeffannoo kuusaa baay'ee ol'aanaa dha jechuun deebiin sirrii miti."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.\nQuestion: Kiristaalonni idilee meeshaa odeeffannoo kuusaa baay’ee ol’aanaa dha. True, False, or Neither?\nAnswer:'}]}]
Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.	Kiristaalonni idilee odeeffannoo koodii  gochuuf baay’ee faayidaa hin qaban.	entailment	"[TextBlock(text='True.\n\nHiikkaan keenya akkas jedha: ""Kiristaalonni idilee odeeffannoo baay\'ee koodii hin danda\'u."" Kana jechuun, kiristaalonni idilee odeeffannoo koodii gochuuf baay\'ee faayidaa hin qaban jechuudha. Kanaafuu, deebiin ""True"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Utaalcha sanaan, kiristaalli idilee odeeffannoo baay’ee koodii hin danda’u.\nQuestion: Kiristaalonni idilee odeeffannoo koodii  gochuuf baay’ee faayidaa hin qaban. True, False, or Neither?\nAnswer:'}]}]
